<?php  if (!defined('BASEPATH')) exit('No direct script access allowed'); ?>

INFO  - Mon Oct 13 0:00:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158401.688167}
INFO  - Mon Oct 13 0:00:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:00:01}
INFO  - Mon Oct 13 0:00:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:00:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:00:01 }<br/>
INFO  - Mon Oct 13 0:00:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006031 }<br/>
INFO  - Mon Oct 13 0:01:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158461.341452}
INFO  - Mon Oct 13 0:01:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:01:01}
INFO  - Mon Oct 13 0:01:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:01:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:01:01 }<br/>
INFO  - Mon Oct 13 0:01:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005295 }<br/>
INFO  - Mon Oct 13 0:02:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158521.427992}
INFO  - Mon Oct 13 0:02:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:02:01}
INFO  - Mon Oct 13 0:02:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:02:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:02:01 }<br/>
INFO  - Mon Oct 13 0:02:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002929 }<br/>
INFO  - Mon Oct 13 0:03:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158581.513662}
INFO  - Mon Oct 13 0:03:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:03:01}
INFO  - Mon Oct 13 0:03:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:03:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:03:01 }<br/>
INFO  - Mon Oct 13 0:03:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002773 }<br/>
INFO  - Mon Oct 13 0:04:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158641.608241}
INFO  - Mon Oct 13 0:04:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:04:01}
INFO  - Mon Oct 13 0:04:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:04:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:04:01 }<br/>
INFO  - Mon Oct 13 0:04:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005801 }<br/>
INFO  - Mon Oct 13 0:05:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158701.684619}
INFO  - Mon Oct 13 0:05:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:05:01}
INFO  - Mon Oct 13 0:05:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:05:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:05:01 }<br/>
INFO  - Mon Oct 13 0:05:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003106 }<br/>
INFO  - Mon Oct 13 0:06:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158761.306071}
INFO  - Mon Oct 13 0:06:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:06:01}
INFO  - Mon Oct 13 0:06:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Mon Oct 13 0:06:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:06:01 }<br/>
INFO  - Mon Oct 13 0:06:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006224 }<br/>
INFO  - Mon Oct 13 0:07:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158821.394309}
INFO  - Mon Oct 13 0:07:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:07:01}
INFO  - Mon Oct 13 0:07:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Mon Oct 13 0:07:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:07:01 }<br/>
INFO  - Mon Oct 13 0:07:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003720 }<br/>
INFO  - Mon Oct 13 0:08:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158881.473111}
INFO  - Mon Oct 13 0:08:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:08:01}
INFO  - Mon Oct 13 0:08:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:08:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:08:01 }<br/>
INFO  - Mon Oct 13 0:08:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002822 }<br/>
INFO  - Mon Oct 13 0:09:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413158941.542355}
INFO  - Mon Oct 13 0:09:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:09:01}
INFO  - Mon Oct 13 0:09:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:09:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:09:01 }<br/>
INFO  - Mon Oct 13 0:09:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002895 }<br/>
INFO  - Mon Oct 13 0:10:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413159001.619450}
INFO  - Mon Oct 13 0:10:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:10:01}
INFO  - Mon Oct 13 0:10:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Mon Oct 13 0:10:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:10:01 }<br/>
INFO  - Mon Oct 13 0:10:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005961 }<br/>
INFO  - Mon Oct 13 0:11:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413159061.251133}
INFO  - Mon Oct 13 0:11:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:11:01}
