<?php  if (!defined('BASEPATH')) exit('No direct script access allowed'); ?>

INFO  - Tue Oct 21 0:00:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413849601.237049}
INFO  - Tue Oct 21 0:00:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:00:01}
INFO  - Tue Oct 21 0:00:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 21 0:00:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:00:01 }<br/>
INFO  - Tue Oct 21 0:00:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003309 }<br/>
INFO  - Tue Oct 21 0:01:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413849661.879697}
INFO  - Tue Oct 21 0:01:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:01:01}
INFO  - Tue Oct 21 0:01:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000001 }

INFO  - Tue Oct 21 0:01:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:01:01 }<br/>
INFO  - Tue Oct 21 0:01:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003152 }<br/>
INFO  - Tue Oct 21 0:02:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413849721.781643}
INFO  - Tue Oct 21 0:02:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:02:01}
INFO  - Tue Oct 21 0:02:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 21 0:02:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:02:01 }<br/>
INFO  - Tue Oct 21 0:02:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002884 }<br/>
INFO  - Tue Oct 21 0:03:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413849781.567081}
INFO  - Tue Oct 21 0:03:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:03:01}
INFO  - Tue Oct 21 0:03:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 21 0:03:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:03:01 }<br/>
INFO  - Tue Oct 21 0:03:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003804 }<br/>
INFO  - Tue Oct 21 0:04:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413849841.848785}
INFO  - Tue Oct 21 0:04:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:04:01}
INFO  - Tue Oct 21 0:04:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 21 0:04:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:04:01 }<br/>
INFO  - Tue Oct 21 0:04:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006610 }<br/>
INFO  - Tue Oct 21 0:05:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413849901.612633}
INFO  - Tue Oct 21 0:05:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:05:01}
INFO  - Tue Oct 21 0:05:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 21 0:05:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:05:01 }<br/>
INFO  - Tue Oct 21 0:05:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003578 }<br/>
INFO  - Tue Oct 21 0:06:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413849961.237730}
