<?php  if (!defined('BASEPATH')) exit('No direct script access allowed'); ?>
INFO  - Sat Nov 1 0:10:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:10:01 }<br/>
INFO  - Sat Nov 1 0:10:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003262 }<br/>
INFO  - Sat Nov 1 0:11:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414800661.385313}
INFO  - Sat Nov 1 0:11:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:11:01}
INFO  - Sat Nov 1 0:11:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:11:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:11:01 }<br/>
INFO  - Sat Nov 1 0:11:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006108 }<br/>
INFO  - Sat Nov 1 0:12:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414800721.369288}
INFO  - Sat Nov 1 0:12:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:12:01}
INFO  - Sat Nov 1 0:12:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:12:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:12:01 }<br/>
INFO  - Sat Nov 1 0:12:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002778 }<br/>
INFO  - Sat Nov 1 0:13:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414800781.363480}
INFO  - Sat Nov 1 0:13:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:13:01}
INFO  - Sat Nov 1 0:13:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:13:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:13:01 }<br/>
INFO  - Sat Nov 1 0:13:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002856 }<br/>
INFO  - Sat Nov 1 0:14:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414800841.220221}
INFO  - Sat Nov 1 0:14:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:14:01}
INFO  - Sat Nov 1 0:14:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Sat Nov 1 0:14:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:14:01 }<br/>
INFO  - Sat Nov 1 0:14:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003770 }<br/>
INFO  - Sat Nov 1 0:15:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414800901.345247}
INFO  - Sat Nov 1 0:15:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:15:01}
INFO  - Sat Nov 1 0:15:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:15:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:15:01 }<br/>
INFO  - Sat Nov 1 0:15:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003552 }<br/>
INFO  - Sat Nov 1 0:16:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414800961.983424}
INFO  - Sat Nov 1 0:16:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:16:01}
INFO  - Sat Nov 1 0:16:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:16:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:16:01 }<br/>
INFO  - Sat Nov 1 0:16:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006613 }<br/>
INFO  - Sat Nov 1 0:17:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801021.801417}
INFO  - Sat Nov 1 0:17:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:17:01}
INFO  - Sat Nov 1 0:17:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:17:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:17:01 }<br/>
INFO  - Sat Nov 1 0:17:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003844 }<br/>
INFO  - Sat Nov 1 0:18:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801081.569919}
INFO  - Sat Nov 1 0:18:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:18:01}
INFO  - Sat Nov 1 0:18:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:18:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:18:01 }<br/>
INFO  - Sat Nov 1 0:18:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003849 }<br/>
INFO  - Sat Nov 1 0:19:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801141.418341}
INFO  - Sat Nov 1 0:19:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:19:01}
INFO  - Sat Nov 1 0:19:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:19:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:19:01 }<br/>
INFO  - Sat Nov 1 0:19:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002856 }<br/>
INFO  - Sat Nov 1 0:20:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801201.336637}
INFO  - Sat Nov 1 0:20:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:20:01}
INFO  - Sat Nov 1 0:20:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:20:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:20:01 }<br/>
INFO  - Sat Nov 1 0:20:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003880 }<br/>
INFO  - Sat Nov 1 0:21:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801261.945865}
INFO  - Sat Nov 1 0:21:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:21:01}
INFO  - Sat Nov 1 0:21:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Sat Nov 1 0:21:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:21:01 }<br/>
INFO  - Sat Nov 1 0:21:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006956 }<br/>
INFO  - Sat Nov 1 0:22:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801321.936491}
INFO  - Sat Nov 1 0:22:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:22:01}
INFO  - Sat Nov 1 0:22:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:22:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:22:01 }<br/>
INFO  - Sat Nov 1 0:22:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005748 }<br/>
INFO  - Sat Nov 1 0:23:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801381.776458}
INFO  - Sat Nov 1 0:23:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:23:01}
INFO  - Sat Nov 1 0:23:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:23:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:23:01 }<br/>
INFO  - Sat Nov 1 0:23:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003107 }<br/>
INFO  - Sat Nov 1 0:24:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801441.742291}
INFO  - Sat Nov 1 0:24:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:24:01}
INFO  - Sat Nov 1 0:24:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:24:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:24:01 }<br/>
INFO  - Sat Nov 1 0:24:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002896 }<br/>
INFO  - Sat Nov 1 0:25:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801501.939726}
INFO  - Sat Nov 1 0:25:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:25:01}
INFO  - Sat Nov 1 0:25:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Sat Nov 1 0:25:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:25:01 }<br/>
INFO  - Sat Nov 1 0:25:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003714 }<br/>
INFO  - Sat Nov 1 0:26:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801561.528484}
INFO  - Sat Nov 1 0:26:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:26:01}
INFO  - Sat Nov 1 0:26:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:26:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:26:01 }<br/>
INFO  - Sat Nov 1 0:26:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002971 }<br/>
INFO  - Sat Nov 1 0:27:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801621.356397}
INFO  - Sat Nov 1 0:27:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:27:01}
INFO  - Sat Nov 1 0:27:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:27:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:27:01 }<br/>
INFO  - Sat Nov 1 0:27:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005803 }<br/>
INFO  - Sat Nov 1 0:28:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801681.363347}
INFO  - Sat Nov 1 0:28:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:28:01}
INFO  - Sat Nov 1 0:28:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:28:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:28:01 }<br/>
INFO  - Sat Nov 1 0:28:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002885 }<br/>
INFO  - Sat Nov 1 0:29:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801741.361813}
INFO  - Sat Nov 1 0:29:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:29:01}
INFO  - Sat Nov 1 0:29:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Sat Nov 1 0:29:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:29:01 }<br/>
INFO  - Sat Nov 1 0:29:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003756 }<br/>
INFO  - Sat Nov 1 0:30:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801801.370935}
INFO  - Sat Nov 1 0:30:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:30:01}
INFO  - Sat Nov 1 0:30:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Sat Nov 1 0:30:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:30:01 }<br/>
INFO  - Sat Nov 1 0:30:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004910 }<br/>
INFO  - Sat Nov 1 0:31:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801861.979802}
INFO  - Sat Nov 1 0:31:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:31:01}
INFO  - Sat Nov 1 0:31:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Sat Nov 1 0:31:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:31:01 }<br/>
INFO  - Sat Nov 1 0:31:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006492 }<br/>
INFO  - Sat Nov 1 0:32:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801921.965998}
INFO  - Sat Nov 1 0:32:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:32:01}
INFO  - Sat Nov 1 0:32:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Sat Nov 1 0:32:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:32:01 }<br/>
INFO  - Sat Nov 1 0:32:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004002 }<br/>
INFO  - Sat Nov 1 0:33:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414801981.931027}
INFO  - Sat Nov 1 0:33:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:33:01}
INFO  - Sat Nov 1 0:33:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Sat Nov 1 0:33:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:33:01 }<br/>
INFO  - Sat Nov 1 0:33:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004050 }<br/>
INFO  - Sat Nov 1 0:34:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802041.909464}
INFO  - Sat Nov 1 0:34:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:34:01}
INFO  - Sat Nov 1 0:34:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Sat Nov 1 0:34:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:34:01 }<br/>
INFO  - Sat Nov 1 0:34:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003102 }<br/>
INFO  - Sat Nov 1 0:35:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802101.111059}
INFO  - Sat Nov 1 0:35:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:35:01}
INFO  - Sat Nov 1 0:35:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:35:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:35:01 }<br/>
INFO  - Sat Nov 1 0:35:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004170 }<br/>
INFO  - Sat Nov 1 0:36:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802161.718449}
INFO  - Sat Nov 1 0:36:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:36:01}
INFO  - Sat Nov 1 0:36:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Sat Nov 1 0:36:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:36:01 }<br/>
INFO  - Sat Nov 1 0:36:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006086 }<br/>
INFO  - Sat Nov 1 0:37:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802221.711186}
INFO  - Sat Nov 1 0:37:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:37:01}
INFO  - Sat Nov 1 0:37:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:37:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:37:01 }<br/>
INFO  - Sat Nov 1 0:37:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003557 }<br/>
INFO  - Sat Nov 1 0:38:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802281.676587}
INFO  - Sat Nov 1 0:38:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:38:01}
INFO  - Sat Nov 1 0:38:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000001 }

INFO  - Sat Nov 1 0:38:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:38:01 }<br/>
INFO  - Sat Nov 1 0:38:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002861 }<br/>
INFO  - Sat Nov 1 0:39:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802341.494530}
INFO  - Sat Nov 1 0:39:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:39:01}
INFO  - Sat Nov 1 0:39:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:39:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:39:01 }<br/>
INFO  - Sat Nov 1 0:39:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002903 }<br/>
INFO  - Sat Nov 1 0:40:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802401.543674}
INFO  - Sat Nov 1 0:40:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:40:01}
INFO  - Sat Nov 1 0:40:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:40:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:40:01 }<br/>
INFO  - Sat Nov 1 0:40:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003185 }<br/>
INFO  - Sat Nov 1 0:41:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802461.166763}
INFO  - Sat Nov 1 0:41:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:41:01}
INFO  - Sat Nov 1 0:41:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:41:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:41:01 }<br/>
INFO  - Sat Nov 1 0:41:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006308 }<br/>
INFO  - Sat Nov 1 0:42:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802522.020764}
INFO  - Sat Nov 1 0:42:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:42:02}
INFO  - Sat Nov 1 0:42:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000001 }

INFO  - Sat Nov 1 0:42:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:42:02 }<br/>
INFO  - Sat Nov 1 0:42:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002876 }<br/>
INFO  - Sat Nov 1 0:43:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802582.021201}
INFO  - Sat Nov 1 0:43:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:43:02}
INFO  - Sat Nov 1 0:43:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Sat Nov 1 0:43:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:43:02 }<br/>
INFO  - Sat Nov 1 0:43:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003957 }<br/>
INFO  - Sat Nov 1 0:44:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802641.986340}
INFO  - Sat Nov 1 0:44:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:44:01}
INFO  - Sat Nov 1 0:44:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Sat Nov 1 0:44:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:44:01 }<br/>
INFO  - Sat Nov 1 0:44:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002941 }<br/>
INFO  - Sat Nov 1 0:45:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802701.152719}
INFO  - Sat Nov 1 0:45:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:45:01}
INFO  - Sat Nov 1 0:45:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Sat Nov 1 0:45:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:45:01 }<br/>
INFO  - Sat Nov 1 0:45:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004719 }<br/>
INFO  - Sat Nov 1 0:46:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414802761.726160}
INFO  - Sat Nov 1 0:46:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:46:01}
INFO  - Sat Nov 1 0:46:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

