<?php  if (!defined('BASEPATH')) exit('No direct script access allowed'); ?>
INFO  - Thu Oct 16 0:12:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:12:01 }<br/>
INFO  - Thu Oct 16 0:12:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002930 }<br/>
INFO  - Thu Oct 16 0:13:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418381.255483}
INFO  - Thu Oct 16 0:13:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:13:01}
INFO  - Thu Oct 16 0:13:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:13:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:13:01 }<br/>
INFO  - Thu Oct 16 0:13:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.007155 }<br/>
INFO  - Thu Oct 16 0:14:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418441.323582}
INFO  - Thu Oct 16 0:14:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:14:01}
INFO  - Thu Oct 16 0:14:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:14:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:14:01 }<br/>
INFO  - Thu Oct 16 0:14:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003855 }<br/>
INFO  - Thu Oct 16 0:15:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418501.395018}
INFO  - Thu Oct 16 0:15:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:15:01}
INFO  - Thu Oct 16 0:15:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:15:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:15:01 }<br/>
INFO  - Thu Oct 16 0:15:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004307 }<br/>
INFO  - Thu Oct 16 0:16:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418562.014895}
INFO  - Thu Oct 16 0:16:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:16:02}
INFO  - Thu Oct 16 0:16:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:16:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:16:02 }<br/>
INFO  - Thu Oct 16 0:16:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006744 }<br/>
INFO  - Thu Oct 16 0:17:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418621.079224}
INFO  - Thu Oct 16 0:17:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:17:01}
INFO  - Thu Oct 16 0:17:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:17:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:17:01 }<br/>
INFO  - Thu Oct 16 0:17:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002958 }<br/>
INFO  - Thu Oct 16 0:18:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418681.155234}
INFO  - Thu Oct 16 0:18:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:18:01}
INFO  - Thu Oct 16 0:18:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:18:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:18:01 }<br/>
INFO  - Thu Oct 16 0:18:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002910 }<br/>
INFO  - Thu Oct 16 0:19:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418741.267597}
INFO  - Thu Oct 16 0:19:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:19:01}
INFO  - Thu Oct 16 0:19:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:19:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:19:01 }<br/>
INFO  - Thu Oct 16 0:19:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006808 }<br/>
INFO  - Thu Oct 16 0:20:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418801.336685}
INFO  - Thu Oct 16 0:20:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:20:01}
INFO  - Thu Oct 16 0:20:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:20:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:20:01 }<br/>
INFO  - Thu Oct 16 0:20:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003417 }<br/>
INFO  - Thu Oct 16 0:21:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418861.970576}
INFO  - Thu Oct 16 0:21:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:21:01}
INFO  - Thu Oct 16 0:21:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:21:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:21:01 }<br/>
INFO  - Thu Oct 16 0:21:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002883 }<br/>
INFO  - Thu Oct 16 0:22:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418921.049343}
INFO  - Thu Oct 16 0:22:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:22:01}
INFO  - Thu Oct 16 0:22:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:22:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:22:01 }<br/>
INFO  - Thu Oct 16 0:22:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003817 }<br/>
INFO  - Thu Oct 16 0:23:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413418981.130103}
INFO  - Thu Oct 16 0:23:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:23:01}
INFO  - Thu Oct 16 0:23:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:23:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:23:01 }<br/>
INFO  - Thu Oct 16 0:23:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002814 }<br/>
INFO  - Thu Oct 16 0:24:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419041.209547}
INFO  - Thu Oct 16 0:24:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:24:01}
INFO  - Thu Oct 16 0:24:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:24:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:24:01 }<br/>
INFO  - Thu Oct 16 0:24:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003783 }<br/>
INFO  - Thu Oct 16 0:25:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419101.319393}
INFO  - Thu Oct 16 0:25:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:25:01}
INFO  - Thu Oct 16 0:25:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:25:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:25:01 }<br/>
INFO  - Thu Oct 16 0:25:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006635 }<br/>
INFO  - Thu Oct 16 0:26:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419161.940740}
INFO  - Thu Oct 16 0:26:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:26:01}
INFO  - Thu Oct 16 0:26:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:26:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:26:01 }<br/>
INFO  - Thu Oct 16 0:26:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002915 }<br/>
INFO  - Thu Oct 16 0:27:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419222.023727}
INFO  - Thu Oct 16 0:27:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:27:02}
INFO  - Thu Oct 16 0:27:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:27:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:27:02 }<br/>
INFO  - Thu Oct 16 0:27:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003642 }<br/>
INFO  - Thu Oct 16 0:28:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419281.096289}
INFO  - Thu Oct 16 0:28:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:28:01}
INFO  - Thu Oct 16 0:28:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:28:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:28:01 }<br/>
INFO  - Thu Oct 16 0:28:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006013 }<br/>
INFO  - Thu Oct 16 0:29:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419341.162230}
INFO  - Thu Oct 16 0:29:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:29:01}
INFO  - Thu Oct 16 0:29:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:29:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:29:01 }<br/>
INFO  - Thu Oct 16 0:29:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003207 }<br/>
INFO  - Thu Oct 16 0:30:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419401.287874}
INFO  - Thu Oct 16 0:30:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:30:01}
INFO  - Thu Oct 16 0:30:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:30:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:30:01 }<br/>
INFO  - Thu Oct 16 0:30:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004396 }<br/>
INFO  - Thu Oct 16 0:31:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419461.906538}
INFO  - Thu Oct 16 0:31:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:31:01}
INFO  - Thu Oct 16 0:31:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:31:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:31:01 }<br/>
INFO  - Thu Oct 16 0:31:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002922 }<br/>
INFO  - Thu Oct 16 0:32:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419521.982508}
INFO  - Thu Oct 16 0:32:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:32:01}
INFO  - Thu Oct 16 0:32:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:32:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:32:01 }<br/>
INFO  - Thu Oct 16 0:32:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003736 }<br/>
INFO  - Thu Oct 16 0:33:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419581.068963}
INFO  - Thu Oct 16 0:33:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:33:01}
INFO  - Thu Oct 16 0:33:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:33:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:33:01 }<br/>
INFO  - Thu Oct 16 0:33:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003811 }<br/>
INFO  - Thu Oct 16 0:34:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419641.149833}
INFO  - Thu Oct 16 0:34:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:34:01}
INFO  - Thu Oct 16 0:34:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000001 }

INFO  - Thu Oct 16 0:34:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:34:01 }<br/>
INFO  - Thu Oct 16 0:34:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003028 }<br/>
INFO  - Thu Oct 16 0:35:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419701.222298}
INFO  - Thu Oct 16 0:35:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:35:01}
INFO  - Thu Oct 16 0:35:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:35:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:35:01 }<br/>
INFO  - Thu Oct 16 0:35:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006610 }<br/>
INFO  - Thu Oct 16 0:36:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419761.853902}
INFO  - Thu Oct 16 0:36:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:36:01}
INFO  - Thu Oct 16 0:36:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:36:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:36:01 }<br/>
INFO  - Thu Oct 16 0:36:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.007439 }<br/>
INFO  - Thu Oct 16 0:37:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419821.922555}
INFO  - Thu Oct 16 0:37:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:37:01}
INFO  - Thu Oct 16 0:37:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:37:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:37:01 }<br/>
INFO  - Thu Oct 16 0:37:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002992 }<br/>
INFO  - Thu Oct 16 0:38:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419882.004020}
INFO  - Thu Oct 16 0:38:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:38:02}
INFO  - Thu Oct 16 0:38:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:38:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:38:02 }<br/>
INFO  - Thu Oct 16 0:38:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004396 }<br/>
INFO  - Thu Oct 16 0:39:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413419941.081073}
INFO  - Thu Oct 16 0:39:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:39:01}
INFO  - Thu Oct 16 0:39:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:39:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:39:01 }<br/>
INFO  - Thu Oct 16 0:39:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004049 }<br/>
INFO  - Thu Oct 16 0:40:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413420001.153399}
INFO  - Thu Oct 16 0:40:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:40:01}
INFO  - Thu Oct 16 0:40:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:40:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:40:01 }<br/>
INFO  - Thu Oct 16 0:40:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003184 }<br/>
INFO  - Thu Oct 16 0:41:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413420061.790581}
INFO  - Thu Oct 16 0:41:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:41:01}
INFO  - Thu Oct 16 0:41:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Thu Oct 16 0:41:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:41:01 }<br/>
INFO  - Thu Oct 16 0:41:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003076 }<br/>
INFO  - Thu Oct 16 0:42:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413420121.884242}
INFO  - Thu Oct 16 0:42:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:42:01}
INFO  - Thu Oct 16 0:42:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:42:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:42:01 }<br/>
INFO  - Thu Oct 16 0:42:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006568 }<br/>
INFO  - Thu Oct 16 0:43:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413420181.953997}
INFO  - Thu Oct 16 0:43:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:43:01}
INFO  - Thu Oct 16 0:43:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Thu Oct 16 0:43:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:43:01 }<br/>
INFO  - Thu Oct 16 0:43:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003885 }<br/>
INFO  - Thu Oct 16 0:44:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413420242.023094}
INFO  - Thu Oct 16 0:44:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:44:02}
INFO  - Thu Oct 16 0:44:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:44:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:44:02 }<br/>
INFO  - Thu Oct 16 0:44:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003615 }<br/>
INFO  - Thu Oct 16 0:45:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413420301.094997}
INFO  - Thu Oct 16 0:45:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:45:01}
INFO  - Thu Oct 16 0:45:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Thu Oct 16 0:45:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:45:01 }<br/>
INFO  - Thu Oct 16 0:45:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.004532 }<br/>
INFO  - Thu Oct 16 0:46:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1413420361.743320}
INFO  - Thu Oct 16 0:46:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:46:01}
INFO  - Thu Oct 16 0:46:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

