<?php  if (!defined('BASEPATH')) exit('No direct script access allowed'); ?>
INFO  - Tue Oct 28 0:10:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:10:01 }<br/>
INFO  - Tue Oct 28 0:10:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005936 }<br/>
INFO  - Tue Oct 28 0:11:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455061.100871}
INFO  - Tue Oct 28 0:11:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:11:01}
INFO  - Tue Oct 28 0:11:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:11:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:11:01 }<br/>
INFO  - Tue Oct 28 0:11:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002988 }<br/>
INFO  - Tue Oct 28 0:12:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455121.979135}
INFO  - Tue Oct 28 0:12:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:12:01}
INFO  - Tue Oct 28 0:12:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:12:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:12:01 }<br/>
INFO  - Tue Oct 28 0:12:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003790 }<br/>
INFO  - Tue Oct 28 0:13:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455181.817476}
INFO  - Tue Oct 28 0:13:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:13:01}
INFO  - Tue Oct 28 0:13:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:13:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:13:01 }<br/>
INFO  - Tue Oct 28 0:13:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002832 }<br/>
INFO  - Tue Oct 28 0:14:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455241.108804}
INFO  - Tue Oct 28 0:14:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:14:01}
INFO  - Tue Oct 28 0:14:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:14:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:14:01 }<br/>
INFO  - Tue Oct 28 0:14:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002877 }<br/>
INFO  - Tue Oct 28 0:15:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455302.027687}
INFO  - Tue Oct 28 0:15:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:15:02}
INFO  - Tue Oct 28 0:15:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:15:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:15:02 }<br/>
INFO  - Tue Oct 28 0:15:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003038 }<br/>
INFO  - Tue Oct 28 0:16:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455361.640111}
INFO  - Tue Oct 28 0:16:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:16:01}
INFO  - Tue Oct 28 0:16:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:16:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:16:01 }<br/>
INFO  - Tue Oct 28 0:16:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005914 }<br/>
INFO  - Tue Oct 28 0:17:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455421.498104}
INFO  - Tue Oct 28 0:17:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:17:01}
INFO  - Tue Oct 28 0:17:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:17:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:17:01 }<br/>
INFO  - Tue Oct 28 0:17:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002912 }<br/>
INFO  - Tue Oct 28 0:18:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455481.353433}
INFO  - Tue Oct 28 0:18:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:18:01}
INFO  - Tue Oct 28 0:18:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:18:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:18:01 }<br/>
INFO  - Tue Oct 28 0:18:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003515 }<br/>
INFO  - Tue Oct 28 0:19:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455541.378613}
INFO  - Tue Oct 28 0:19:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:19:01}
INFO  - Tue Oct 28 0:19:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 28 0:19:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:19:01 }<br/>
INFO  - Tue Oct 28 0:19:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003824 }<br/>
INFO  - Tue Oct 28 0:20:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455601.417156}
INFO  - Tue Oct 28 0:20:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:20:01}
INFO  - Tue Oct 28 0:20:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:20:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:20:01 }<br/>
INFO  - Tue Oct 28 0:20:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003364 }<br/>
INFO  - Tue Oct 28 0:21:02 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455662.036005}
INFO  - Tue Oct 28 0:21:02 UTC 2014 --> ANDROID::PUSH Start at:: {12:21:02}
INFO  - Tue Oct 28 0:21:02 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:21:02 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:21:02 }<br/>
INFO  - Tue Oct 28 0:21:02 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.006425 }<br/>
INFO  - Tue Oct 28 0:22:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455721.899634}
INFO  - Tue Oct 28 0:22:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:22:01}
INFO  - Tue Oct 28 0:22:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 28 0:22:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:22:01 }<br/>
INFO  - Tue Oct 28 0:22:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003633 }<br/>
INFO  - Tue Oct 28 0:23:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455781.760619}
INFO  - Tue Oct 28 0:23:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:23:01}
INFO  - Tue Oct 28 0:23:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000001 }

INFO  - Tue Oct 28 0:23:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:23:01 }<br/>
INFO  - Tue Oct 28 0:23:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003215 }<br/>
INFO  - Tue Oct 28 0:24:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455841.814881}
INFO  - Tue Oct 28 0:24:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:24:01}
INFO  - Tue Oct 28 0:24:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:24:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:24:01 }<br/>
INFO  - Tue Oct 28 0:24:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002979 }<br/>
INFO  - Tue Oct 28 0:25:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455901.828271}
INFO  - Tue Oct 28 0:25:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:25:01}
INFO  - Tue Oct 28 0:25:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:25:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:25:01 }<br/>
INFO  - Tue Oct 28 0:25:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003703 }<br/>
INFO  - Tue Oct 28 0:26:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414455961.427910}
INFO  - Tue Oct 28 0:26:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:26:01}
INFO  - Tue Oct 28 0:26:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:26:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:26:01 }<br/>
INFO  - Tue Oct 28 0:26:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003100 }<br/>
INFO  - Tue Oct 28 0:27:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456021.440653}
INFO  - Tue Oct 28 0:27:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:27:01}
INFO  - Tue Oct 28 0:27:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:27:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:27:01 }<br/>
INFO  - Tue Oct 28 0:27:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003696 }<br/>
INFO  - Tue Oct 28 0:28:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456081.298675}
INFO  - Tue Oct 28 0:28:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:28:01}
INFO  - Tue Oct 28 0:28:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:28:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:28:01 }<br/>
INFO  - Tue Oct 28 0:28:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002859 }<br/>
INFO  - Tue Oct 28 0:29:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456141.383231}
INFO  - Tue Oct 28 0:29:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:29:01}
INFO  - Tue Oct 28 0:29:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:29:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:29:01 }<br/>
INFO  - Tue Oct 28 0:29:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003662 }<br/>
INFO  - Tue Oct 28 0:30:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456201.087647}
INFO  - Tue Oct 28 0:30:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:30:01}
INFO  - Tue Oct 28 0:30:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:30:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:30:01 }<br/>
INFO  - Tue Oct 28 0:30:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.008159 }<br/>
INFO  - Tue Oct 28 0:31:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456261.673265}
INFO  - Tue Oct 28 0:31:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:31:01}
INFO  - Tue Oct 28 0:31:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:31:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:31:01 }<br/>
INFO  - Tue Oct 28 0:31:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002972 }<br/>
INFO  - Tue Oct 28 0:32:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456321.547833}
INFO  - Tue Oct 28 0:32:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:32:01}
INFO  - Tue Oct 28 0:32:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:32:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:32:01 }<br/>
INFO  - Tue Oct 28 0:32:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003656 }<br/>
INFO  - Tue Oct 28 0:33:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456381.417424}
INFO  - Tue Oct 28 0:33:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:33:01}
INFO  - Tue Oct 28 0:33:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:33:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:33:01 }<br/>
INFO  - Tue Oct 28 0:33:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002918 }<br/>
INFO  - Tue Oct 28 0:34:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456441.619556}
INFO  - Tue Oct 28 0:34:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:34:01}
INFO  - Tue Oct 28 0:34:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:34:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:34:01 }<br/>
INFO  - Tue Oct 28 0:34:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.002951 }<br/>
INFO  - Tue Oct 28 0:35:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456501.640349}
INFO  - Tue Oct 28 0:35:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:35:01}
INFO  - Tue Oct 28 0:35:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:35:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:35:01 }<br/>
INFO  - Tue Oct 28 0:35:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005570 }<br/>
INFO  - Tue Oct 28 0:36:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456561.228519}
INFO  - Tue Oct 28 0:36:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:36:01}
INFO  - Tue Oct 28 0:36:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 28 0:36:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:36:01 }<br/>
INFO  - Tue Oct 28 0:36:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.007493 }<br/>
INFO  - Tue Oct 28 0:37:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456621.087420}
INFO  - Tue Oct 28 0:37:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:37:01}
INFO  - Tue Oct 28 0:37:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 28 0:37:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:37:01 }<br/>
INFO  - Tue Oct 28 0:37:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003664 }<br/>
INFO  - Tue Oct 28 0:38:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456681.910349}
INFO  - Tue Oct 28 0:38:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:38:01}
INFO  - Tue Oct 28 0:38:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:38:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:38:01 }<br/>
INFO  - Tue Oct 28 0:38:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003647 }<br/>
INFO  - Tue Oct 28 0:39:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456741.189158}
INFO  - Tue Oct 28 0:39:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:39:01}
INFO  - Tue Oct 28 0:39:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:39:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:39:01 }<br/>
INFO  - Tue Oct 28 0:39:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003196 }<br/>
INFO  - Tue Oct 28 0:40:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456801.108550}
INFO  - Tue Oct 28 0:40:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:40:01}
INFO  - Tue Oct 28 0:40:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:40:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:40:01 }<br/>
INFO  - Tue Oct 28 0:40:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.005473 }<br/>
INFO  - Tue Oct 28 0:41:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456861.698081}
INFO  - Tue Oct 28 0:41:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:41:01}
INFO  - Tue Oct 28 0:41:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 28 0:41:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:41:01 }<br/>
INFO  - Tue Oct 28 0:41:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.007239 }<br/>
INFO  - Tue Oct 28 0:42:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456921.399502}
INFO  - Tue Oct 28 0:42:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:42:01}
INFO  - Tue Oct 28 0:42:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

INFO  - Tue Oct 28 0:42:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:42:01 }<br/>
INFO  - Tue Oct 28 0:42:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003660 }<br/>
INFO  - Tue Oct 28 0:43:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414456981.216920}
INFO  - Tue Oct 28 0:43:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:43:01}
INFO  - Tue Oct 28 0:43:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 28 0:43:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:43:01 }<br/>
INFO  - Tue Oct 28 0:43:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003549 }<br/>
INFO  - Tue Oct 28 0:44:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414457041.448429}
INFO  - Tue Oct 28 0:44:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:44:01}
INFO  - Tue Oct 28 0:44:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000004 }

INFO  - Tue Oct 28 0:44:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:44:01 }<br/>
INFO  - Tue Oct 28 0:44:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003851 }<br/>
INFO  - Tue Oct 28 0:45:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414457101.267276}
INFO  - Tue Oct 28 0:45:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:45:01}
INFO  - Tue Oct 28 0:45:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000002 }

INFO  - Tue Oct 28 0:45:01 UTC 2014 --> ANDROID::Cron START Time::'{ START Time:: 12:45:01 }<br/>
INFO  - Tue Oct 28 0:45:01 UTC 2014 --> ANDROID::Cron END Time::'{ TOTAL Time:: 0.003567 }<br/>
INFO  - Tue Oct 28 0:46:01 UTC 2014 --> ANDROID::Push Insertion Start at:: {1414457161.916892}
INFO  - Tue Oct 28 0:46:01 UTC 2014 --> ANDROID::PUSH Start at:: {12:46:01}
INFO  - Tue Oct 28 0:46:01 UTC 2014 --> ANDROID::PUSH Total Time::'{ Total Time:: 0.000003 }

